Channel;Entropy
Fp1;0,004702424117573
Fz;0,083497957725510
F3;0,065094630382816
F7;0,028037886138681
FT9;0,000000000000000
FC5;0,099119731222516
FC1;0,367059411769866
C3;0,273188156584523
T7;0,115981455971553
TP9;0,168825223424042
CP5;0,495303605188628
CP1;1,368647566276260
Pz;1,148114143693528
P3;0,322004100778998
P7;0,373852932272455
O1;0,416153156928503
Oz;0,411895347877179
O2;0,400836545523840
P4;0,776601513925715
P8;0,396465425807606
TP10;0,359325823272695
CP6;0,597566897504504
CP2;1,477871794754711
Cz;1,265039735499818
C4;0,674130042419959
T8;0,236822810527547
FT10;0,086854558702307
FC6;0,146289205191690
FC2;0,366145004227440
F4;0,043695439318568
F8;0,016886720170483
Fp2;0,005932594910225
AF7;0,000973724658589
AF3;0,016854714053066
AFz;0,016132261997923
F1;0,080545929928434
F5;0,064832907169306
FT7;0,070298958382889
FC3;0,085884047207183
FCz;0,456170481422389
C1;0,786133636870174
C5;0,289880253644369
TP7;0,250953797362166
CP3;0,769189920663153
P1;1,080466204629891
P5;0,568901805597439
PO7;0,412437131829833
PO3;0,640679848475366
POz;0,700731375012456
PO4;0,604792503973527
PO8;0,385721060177497
P6;0,577771605054781
P2;1,123618486916578
CP4;0,912082805360965
TP8;0,361164748775218
C6;0,408958306716723
C2;0,995370032701440
FC4;0,286119060356820
FT8;0,115923930776567
F6;0,021708877080912
F2;0,065828758746728
AF4;0,014743522739211
AF8;0,001198263361128
