Channel;Entropy
Fp1;0,006542687468464
Fz;0,184903302141858
F3;0,023117708322987
F7;0,025657973371689
FT9;0,095716981551660
FC5;0,210134974408107
FC1;0,687822033310295
C3;0,840309384589838
T7;0,210390949268899
TP9;0,180470305306671
CP5;0,464474815505853
CP1;0,834611301378814
Pz;0,505210682239629
P3;0,427923625447120
P7;0,328572272549133
O1;0,216154137372044
Oz;0,226582184039577
O2;0,197402692459382
P4;0,324080085971129
P8;0,224489686127916
TP10;0,126297450930718
CP6;0,280988116312398
CP2;0,794607965746375
Cz;3,114709339202994
C4;0,832894041562875
T8;0,166888066910626
FT10;0,089212901680121
FC6;0,075262922317238
FC2;1,174647916949678
F4;0,358250393042211
F8;0,069848323425920
Fp2;0,006769414122433
AF7;0,018447826937702
AF3;0,006627944217301
AFz;0,013657392562428
F1;0,140595803898829
F5;0,022565086165954
FT7;0,101190840205231
FC3;0,509955474067525
FCz;2,772668438450124
C1;1,327325490476522
C5;0,439163274965311
TP7;0,313739223048885
CP3;0,643047934027103
P1;0,526478324946490
P5;0,327467066269733
PO7;0,214703846606550
PO3;0,297586979257893
POz;0,326988878464808
PO4;0,250689431944026
PO8;0,164231916036018
P6;0,222588749756693
P2;0,428408924315188
CP4;0,607729489520549
TP8;0,278952730093666
C6;0,306271205315029
C2;1,255915299617685
FC4;0,769171738209280
FT8;0,075095230697615
F6;0,067483280684999
F2;0,989797181629178
AF4;0,006763467776992
AF8;0,000374299920561
