Channel;Entropy
Fp1;0,002666999343898
Fz;0,024217530470568
F3;0,018506885811901
F7;0,007180610952984
FT9;0,079501172653739
FC5;0,112297114041486
FC1;0,226059846630418
C3;0,308797240970997
T7;0,149682389034027
TP9;0,135516579948003
CP5;0,393085978011500
CP1;0,266375295161301
Pz;0,489659875169021
P3;0,405469579537213
P7;0,203651231045615
O1;0,233179786961033
Oz;0,233534753182638
O2;0,227270506541985
P4;0,326423272307988
P8;0,200028262785647
TP10;0,108427938695234
CP6;0,307688232591060
CP2;0,571829504909072
Cz;0,314024473090614
C4;0,364064226706165
T8;0,152277018751578
FT10;0,048634008794105
FC6;0,075247158387584
FC2;0,183287423231132
F4;0,015438080671761
F8;0,007508602109601
Fp2;0,003235482681354
AF7;0,002691481392090
AF3;0,005918682842992
AFz;0,005640726764512
F1;0,018799872418104
F5;0,008160270535915
FT7;0,054273315956560
FC3;0,125141960484218
FCz;0,217297776730720
C1;0,490602490754977
C5;0,307435889326166
TP7;0,252121136059997
CP3;0,444927035260984
P1;0,453229310836545
P5;0,322032502678337
PO7;0,166159590704725
PO3;0,281931484165392
POz;0,290953774079214
PO4;0,271362589391598
PO8;0,190008139160458
P6;0,325555622042144
P2;0,437534667446521
CP4;0,484239848108049
TP8;0,154336608081219
C6;0,237138348115420
C2;0,411466846875437
FC4;0,161711662833063
FT8;0,035481618652638
F6;0,007526249694379
F2;0,015845206903372
AF4;0,005218374999325
AF8;0,003134839033323
