Channel;Entropy
Fp1;0,004402523159099
Fz;0,173238147786471
F3;0,156140827556560
F7;0,040364393511239
FT9;0,170671927663651
FC5;0,280353398123869
FC1;0,466504432594564
C3;0,678757775245157
T7;0,329773265941318
TP9;0,176586790448087
CP5;0,586031307999075
CP1;1,223010560210945
Pz;1,073038674141017
P3;0,857897905681591
P7;0,406719715079753
O1;0,414597103970597
Oz;0,370278847380455
O2;0,353238752924269
P4;0,884178663261754
P8;0,500980693798183
TP10;0,250966903132416
CP6;0,681111123974872
CP2;1,170362848631331
Cz;1,153429171406719
C4;0,808752638432197
T8;0,335331193755020
FT10;0,139311631965829
FC6;0,369426709569366
FC2;0,567939801313041
F4;0,169901100649240
F8;0,103458313429477
Fp2;0,008042222133701
AF7;0,008436115497431
AF3;0,025134277793519
AFz;0,031762007576100
F1;0,156540670545766
F5;0,043831242793676
FT7;0,213904090639330
FC3;0,379929147235678
FCz;0,553199584801118
C1;1,109768356505286
C5;0,522536139618492
TP7;0,379096084327169
CP3;1,089280608121623
P1;1,150027920990204
P5;0,589220207321950
PO7;0,387175138509069
PO3;0,415492668540432
POz;0,531341267873255
PO4;0,568730802499518
PO8;0,377448392694428
P6;0,520195158947085
P2;1,177292860190834
CP4;1,060503374831311
TP8;0,250451517639659
C6;0,550580745403406
C2;1,112761585352881
FC4;0,500863032046923
FT8;0,259783095101543
F6;0,133467091839931
F2;0,201186495296485
AF4;0,024914655578949
AF8;0,012769698360983
