Channel;Entropy
Fp1;0,000961611472243
Fz;0,028931007979996
F3;0,011042847935781
F7;0,009181661024795
FT9;0,066347752701350
FC5;0,075530501604341
FC1;0,172193712187381
C3;0,509026553708475
T7;0,112437999999911
TP9;0,049616665251766
CP5;0,455787740653998
CP1;0,757456192746332
Pz;0,606365081601373
P3;0,574379945392146
P7;0,288701581932379
O1;0,225415263406930
Oz;0,249897873508052
O2;0,278819532425739
P4;0,539817945041500
P8;0,287225401534365
TP10;0,168607923923745
CP6;0,486835562398834
CP2;0,904112312128495
Cz;0,770061054668887
C4;0,604019122162910
T8;0,240138954579235
FT10;0,107714929042108
FC6;0,172637065711711
FC2;0,239099247559993
F4;0,019179350624085
F8;0,007782011241643
Fp2;0,000003031038130
AF7;0,001347744999248
AF3;0,003376084424174
AFz;0,004438479386254
F1;0,023182262259258
F5;0,009815009425418
FT7;0,079047604258475
FC3;0,126566472271968
FCz;0,212887201487462
C1;0,660568204644200
C5;0,329220330868010
TP7;0,102408900564309
CP3;0,718009169609992
P1;0,694575835766860
P5;0,431557600650083
PO7;0,242591234521897
PO3;0,343294356918454
POz;0,393358517228426
PO4;0,340244781174224
PO8;0,247336665411648
P6;0,450643240879742
P2;0,735213917938570
CP4;0,749133653110282
TP8;0,284028913813968
C6;0,384163871845818
C2;0,799667258688214
FC4;0,208537629019544
FT8;0,094374303501735
F6;0,016040783242166
F2;0,028999567610309
AF4;0,004816447130837
AF8;0,007715266323479
