Channel;Entropy
Fp1;0,004499122121656
Fz;0,083345556320809
F3;0,035705667962048
F7;0,022286702605734
FT9;0,003567744602064
FC5;0,221135815501859
FC1;0,324727248143375
C3;0,368020091178594
T7;0,136887624934591
TP9;0,088363191795011
CP5;0,255095143258344
CP1;0,657931756432129
Pz;0,276376112648218
P3;0,289443287610959
P7;0,144578203092567
O1;0,138571996069331
Oz;0,098751487571175
O2;0,128756758713231
P4;0,245378265677824
P8;0,039872615874659
TP10;0,061801723204859
CP6;0,275817819309443
CP2;0,526030827844427
Cz;0,679795629613051
C4;0,185378675656006
T8;0,179710529013049
FT10;0,091637777176161
FC6;0,093770842689671
FC2;0,140430160848781
F4;0,022836498992072
F8;0,017787669927750
Fp2;0,003569287756617
AF7;0,005779757256648
AF3;0,006282468619417
AFz;0,007178564322220
F1;0,058426310820312
F5;0,080381387012061
FT7;0,190630497933983
FC3;0,296866807640782
FCz;0,268540796292304
C1;0,332399324103138
C5;0,285579194260879
TP7;0,201061920893553
CP3;0,414972566667142
P1;0,409407580658826
P5;0,215056616990847
PO7;0,137899347775013
PO3;0,182563103829807
POz;0,198788838189429
PO4;0,158638065529620
PO8;0,073098169725503
P6;0,165595548303914
P2;0,265927578985243
CP4;0,393738622897996
TP8;0,127896112574043
C6;0,112214037910784
C2;0,456224569251069
FC4;0,067607767801473
FT8;0,073041418654568
F6;0,009640983664108
F2;0,049524772647685
AF4;0,005704116030324
AF8;0,002600505344481
