Channel;Entropy
Fp1;0,000348617233955
Fz;0,028341790843692
F3;0,015746324274184
F7;0,014635374085403
FT9;0,000193187774235
FC5;0,115249187377172
FC1;0,166633754302190
C3;0,331534709600548
T7;0,252528836152463
TP9;0,155373829006510
CP5;0,381934793044900
CP1;0,948639305270862
Pz;0,620140764388965
P3;0,390750273630149
P7;0,240990138994744
O1;0,159862149144073
Oz;0,206533726130685
O2;0,182425162861675
P4;0,394322139439212
P8;0,084058867040306
TP10;0,038329153918723
CP6;0,236166435593071
CP2;0,853716779496376
Cz;0,643459366270704
C4;0,429652930046379
T8;0,077166787753296
FT10;0,016703505629938
FC6;0,081187639202443
FC2;0,221574582820736
F4;0,018286938390027
F8;0,011006662051357
Fp2;0,000243741860825
AF7;0,001678388140747
AF3;0,007009933750239
AFz;0,007207020603120
F1;0,021057164138998
F5;0,013432160997249
FT7;0,123221625281568
FC3;0,127571415367045
FCz;0,207756491136612
C1;0,593836674151769
C5;0,316124177203875
TP7;0,266983288744196
CP3;0,535025352843697
P1;0,597856983651419
P5;0,310938644148180
PO7;0,165915785265502
PO3;0,222187112846847
POz;0,260821161372919
PO4;0,244211348455645
PO8;0,156556855192495
P6;0,182363380700386
P2;0,552159588014229
CP4;0,512948183470687
TP8;0,116450360937244
C6;0,210418392837743
C2;0,658845064414910
FC4;0,204230294306332
FT8;0,008689220878096
F6;0,014693420212988
F2;0,031892838858183
AF4;0,003571989072761
AF8;0,000748451412876
