Channel;Entropy
Fp1;0,010372566358733
Fz;0,095637707698535
F3;0,109949718618459
F7;0,075291422134852
FT9;0,168773255380374
FC5;0,220583567062283
FC1;0,311567727337921
C3;0,448554705665152
T7;0,224877383094289
TP9;0,151645214994248
CP5;0,317144322913779
CP1;0,934387438024619
Pz;0,869198968833246
P3;0,325406597136779
P7;0,142946230237826
O1;0,108546144943641
Oz;0,123914321171011
O2;0,110448251846195
P4;0,243548898385778
P8;0,126095391232242
TP10;0,129296326852332
CP6;0,280309157810933
CP2;3,058410329038647
Cz;0,637121168097725
C4;0,517906780752584
T8;0,194763139816243
FT10;0,129524668300752
FC6;0,130020305838294
FC2;0,301643723691404
F4;0,053005969814962
F8;0,022184483504301
Fp2;0,008243976359275
AF7;0,011982805154105
AF3;0,022547777449825
AFz;0,019592135700173
F1;0,110486681681185
F5;0,082643452147613
FT7;0,226913437191391
FC3;0,294464246386173
FCz;0,305953013114119
C1;0,640670922225965
C5;0,362779471966135
TP7;0,231874169536298
CP3;0,595292403602993
P1;0,535403048859147
P5;0,233147460879999
PO7;0,102490953604498
PO3;0,135393401333707
POz;0,146031274065036
PO4;0,138404549120771
PO8;0,091121071598610
P6;0,160464882570616
P2;0,469927999554164
CP4;0,533337070587103
TP8;0,197346302293727
C6;0,226113886253016
C2;0,713712469381335
FC4;0,150656255572546
FT8;0,193515047959618
F6;0,030533624265753
F2;0,088269406529425
AF4;0,013373110580746
AF8;0,009600066359341
