Channel;Entropy
Fp1;0,067673871780045
Fz;0,232842745512526
F3;0,617508660113135
F7;0,078925401841611
FT9;0,175377206777415
FC5;0,203295144850827
FC1;0,877742424281621
C3;0,926796172772011
T7;0,356853230780144
TP9;0,005548293193520
CP5;0,606497612114148
CP1;1,329871267592496
Pz;1,154251922399658
P3;0,427722136642536
P7;0,355110859943291
O1;0,286838204968255
Oz;0,372451989397840
O2;0,270936471593997
P4;0,737184154103011
P8;0,318212901319364
TP10;0,370523057380941
CP6;0,663361676112173
CP2;0,838612006211427
Cz;2,835945586193091
C4;0,830910864734379
T8;0,506805857262204
FT10;0,328611066211562
FC6;0,146461624614573
FC2;0,581687012255628
F4;0,211522693730887
F8;0,100857923785025
Fp2;0,027489729724211
AF7;0,116249987217132
AF3;0,335385900181891
AFz;0,253993863137560
F1;0,001890032027821
F5;0,620976097181888
FT7;0,282488044848376
FC3;0,668432260816038
FCz;0,344183863349386
C1;1,219826213045593
C5;0,639293895382610
TP7;0,461393066357192
CP3;0,905566656113118
P1;1,039772797132101
P5;0,565261077683628
PO7;0,263372671638383
PO3;0,523498956536991
POz;0,660949603501349
PO4;0,520848130873732
PO8;0,227321922909242
P6;0,486431316739537
P2;0,736551975391899
CP4;0,840626122207126
TP8;0,531200748208633
C6;0,650683897862496
C2;1,169547536939269
FC4;0,584180464527958
FT8;0,284674982301209
F6;0,101722116392879
F2;0,231214477368970
AF4;0,102776603022353
AF8;0,010419640190245
