Channel;Entropy
Fp1;0,008244784571401
Fz;0,050433505933282
F3;0,015980466916865
F7;0,014598843005889
FT9;0,019262537361143
FC5;0,029092033919428
FC1;0,030834476914423
C3;0,014449531388529
T7;0,019527546281979
TP9;0,054870200973013
CP5;0,025352112977472
CP1;0,413432576565560
Pz;0,698580716399149
P3;0,551437711703698
P7;0,330063884838374
O1;0,229483690042915
Oz;0,146668297065991
O2;0,123070581728824
P4;0,242451970921815
P8;0,008092504858482
TP10;0,061891430271922
CP6;0,189176014049344
CP2;0,500623931405051
Cz;1,816798945346188
C4;0,328498103078811
T8;0,113207076667776
FT10;0,058092265075384
FC6;0,170029306349777
FC2;0,465735762186501
F4;0,101240503619163
F8;0,075788894938434
Fp2;0,017137635726731
AF7;0,008183823222080
AF3;0,008395650180109
AFz;0,014735188865012
F1;0,032475787018520
F5;0,014407116649541
FT7;0,023198056001847
FC3;0,011635381268146
FCz;0,255934152997377
C1;0,046170380536634
C5;0,057129685863207
TP7;0,150133599703680
CP3;0,037588820115353
P1;0,958308240834401
P5;0,239952547766109
PO7;0,279639790676533
PO3;0,554910988749071
POz;0,305037180350284
PO4;0,184119790271457
PO8;0,118270810441784
P6;0,161231688953787
P2;0,311275323540119
CP4;0,302765372543017
TP8;0,116859153362573
C6;0,156939199167471
C2;0,892785187365364
FC4;0,248416506264264
FT8;0,116030247767841
F6;0,050134711573333
F2;0,125483960312202
AF4;0,018141548151791
AF8;0,049805709407354
