Channel;Entropy
Fp1;0,003102297107843
Fz;0,243452240541587
F3;0,066108032926805
F7;0,003584916904275
FT9;0,124890421877793
FC5;0,113943175382745
FC1;0,446891693601340
C3;0,550684797722426
T7;0,216565499954723
TP9;0,171678308236721
CP5;0,443475596525196
CP1;1,344055988562709
Pz;0,917626930989517
P3;0,711805118384334
P7;0,229370522652375
O1;0,128504156310386
Oz;0,161359544886795
O2;0,145795141201620
P4;0,450090325451483
P8;0,130405021921789
TP10;0,124884269206280
CP6;0,423902510435543
CP2;1,045959124912466
Cz;1,065646931075120
C4;0,661672135471876
T8;0,195616289127320
FT10;0,058123971347682
FC6;0,170884329549938
FC2;0,504483049457918
F4;0,181319751760935
F8;0,014663130034634
Fp2;0,003232083767424
AF7;0,001190021131044
AF3;0,011267133778082
AFz;0,048610164514310
F1;0,173060044997823
F5;0,016657158874331
FT7;0,072754243823100
FC3;0,287211819476920
FCz;0,494739917197157
C1;0,847923818196033
C5;0,324864384939730
TP7;0,267407628049802
CP3;0,737958736800949
P1;0,399331186319006
P5;0,432623083015834
PO7;0,162515076347142
PO3;0,337161041588721
POz;0,384148884503194
PO4;0,287918647657064
PO8;0,098047122948872
P6;0,253451994021248
P2;0,666158144727516
CP4;0,714135286844628
TP8;0,218275857957352
C6;0,352883430168270
C2;0,989075920110140
FC4;0,414948284002104
FT8;0,093308976574771
F6;0,035942819325257
F2;0,275068677580899
AF4;0,025297016518570
AF8;0,004771440552706
