Channel;Entropy
Fp1;0,002384078854922
Fz;0,158108206671951
F3;0,016072343655965
F7;0,000000000000000
FT9;0,000000000000000
FC5;0,010312257011678
FC1;0,160500643291558
C3;0,173404537329278
T7;0,022486522042738
TP9;0,046662462677680
CP5;0,085891952552275
CP1;0,702359131629836
Pz;0,404921916710076
P3;0,224271746477063
P7;0,059264057044114
O1;0,067002099805611
Oz;0,096435856998183
O2;0,083290132182537
P4;0,212175681651178
P8;0,078031602511210
TP10;0,059708530831080
CP6;0,123722047677280
CP2;0,602380422477661
Cz;0,479473687934007
C4;0,038699113723063
T8;0,148865999788132
FT10;0,003883346776221
FC6;0,012703568411096
FC2;0,155936791611349
F4;0,018007767600988
F8;0,000000000000000
Fp2;0,000286695588738
AF7;0,000000000000000
AF3;0,017576923739035
AFz;0,104149337622148
F1;0,092424390915646
F5;0,000092895415114
FT7;0,003196452849686
FC3;0,062247174167991
FCz;0,227715723185922
C1;0,401102369977504
C5;0,054032766285809
TP7;0,050627722048078
CP3;0,254988450014688
P1;0,377184968269107
P5;0,121705487484402
PO7;0,048871846868495
PO3;0,131113592986268
POz;0,180268862395009
PO4;0,142084800053583
PO8;0,059546733840179
P6;0,132564688501494
P2;0,330122163801628
CP4;0,265042228341282
TP8;0,080451265788398
C6;0,060725111265240
C2;0,339823653926357
FC4;0,064006217396901
FT8;0,005611729411567
F6;0,000142489088694
F2;0,074936406165363
AF4;0,006433385046722
AF8;0,000000000000000
