Channel;Entropy
Fp1;0,000145533690118
Fz;0,018165333110321
F3;0,015872047173745
F7;0,003236449348678
FT9;0,025684921058264
FC5;0,050022953540655
FC1;0,238047431742852
C3;0,456415848526303
T7;0,105890311005834
TP9;0,071991153216218
CP5;0,481886565582971
CP1;1,417782059612908
Pz;1,062227879544551
P3;0,775570139071318
P7;0,417725813596171
O1;0,390124708405099
Oz;0,416863477195581
O2;0,450434613712722
P4;0,872996548208511
P8;0,424820174465244
TP10;0,208897105089134
CP6;0,602969698562110
CP2;1,172713883535179
Cz;1,352005287641259
C4;0,433729727075312
T8;0,110572101471232
FT10;0,026274876096192
FC6;0,122477183844406
FC2;0,313008872617158
F4;0,020628899036278
F8;0,034295074077188
Fp2;0,000476509576435
AF7;0,000197790919606
AF3;0,003971764656784
AFz;0,008695769128805
F1;0,000000000000000
F5;0,006582410099570
FT7;0,021751128971602
FC3;0,113507915728430
FCz;0,272822739446119
C1;0,817250985076927
C5;0,189952182507296
TP7;0,192697687525519
CP3;0,752587016000599
P1;1,071199802250040
P5;0,605526344416234
PO7;0,375893967142056
PO3;0,575424065075568
POz;0,719061014917651
PO4;0,656986255209550
PO8;0,417920286201732
P6;0,570552190886489
P2;0,211156701165170
CP4;0,786602068044261
TP8;0,355859565614573
C6;0,254309010163233
C2;0,965021926245938
FC4;0,164980767431929
FT8;0,036423584655079
F6;0,011132408017822
F2;0,028465570922741
AF4;0,007285722261570
AF8;0,000335036886946
