Channel;Entropy
Fp1;0,004055249788510
Fz;0,202861927351242
F3;0,098054926873818
F7;0,031258265521043
FT9;0,059267602117860
FC5;0,153428977409037
FC1;0,376182635892032
C3;0,370479111758137
T7;0,104231940914806
TP9;0,088876278383125
CP5;0,198372225935656
CP1;0,749073760515471
Pz;0,575166175976225
P3;0,300647412913579
P7;0,149639541900957
O1;0,164604160443782
Oz;0,168197136011425
O2;0,181684043928570
P4;0,345330093767856
P8;0,222732809225264
TP10;0,144360302036400
CP6;0,226523321908109
CP2;0,757569939441057
Cz;0,772251309121585
C4;0,332552434261427
T8;0,136686825821569
FT10;0,086372237858970
FC6;0,166940416803643
FC2;0,313627683918990
F4;0,127204528075096
F8;0,030735676842359
Fp2;0,004166406451852
AF7;0,002731578951067
AF3;0,032824179985757
AFz;0,056410516338522
F1;0,183327887978288
F5;0,052790924422787
FT7;0,083285141304849
FC3;0,263059211506638
FCz;0,353946836322099
C1;0,620016757488225
C5;0,194884992285607
TP7;0,130253785867056
CP3;0,379147030028814
P1;0,464849853085687
P5;0,194798387230724
PO7;0,165055740775413
PO3;0,200794849886065
POz;0,252597734076579
PO4;0,244127597642832
PO8;0,182010309904253
P6;0,222245237072918
P2;0,123506784674829
CP4;0,341313675846621
TP8;0,168348897871401
C6;0,225235412918204
C2;0,572050458036851
FC4;0,240209623151670
FT8;0,120957662998567
F6;0,094612999218637
F2;0,180889576690852
AF4;0,056084635319919
AF8;0,006781477152298
