Channel;Entropy
Fp1;0,012208447281678
Fz;0,090785900671983
F3;0,118773362187716
F7;0,089348329026128
FT9;0,155232779567268
FC5;0,238742737058523
FC1;0,356110497657090
C3;0,493472050201204
T7;0,277843279407656
TP9;0,223462564238595
CP5;0,323912081411016
CP1;1,077945007138036
Pz;1,215076803806287
P3;0,594306154911830
P7;0,324600245575069
O1;0,282893877421941
Oz;0,274064555232705
O2;0,237463920408816
P4;0,601273922341980
P8;0,331969638668667
TP10;0,216137825836270
CP6;0,402248983245643
CP2;3,258096538021482
Cz;0,790150879421915
C4;0,581703340145283
T8;0,275012641982616
FT10;0,156454340653265
FC6;0,134014167067397
FC2;0,340820923846390
F4;0,046856087574969
F8;0,024417162733517
Fp2;0,007847397718022
AF7;0,013791816964450
AF3;0,021951411749831
AFz;0,018676540819992
F1;0,119170081825822
F5;0,096566343019469
FT7;0,272508273941011
FC3;0,327267843708481
FCz;0,365609679185520
C1;0,773212890723656
C5;0,392610037414395
TP7;0,291470897535933
CP3;0,673904672522753
P1;0,847191644690732
P5;0,472589451386837
PO7;0,311951030663192
PO3;0,348646179733045
POz;0,404769214674023
PO4;0,398698705036766
PO8;0,226743123502160
P6;0,453818629448211
P2;0,833484885254265
CP4;0,668766952978693
TP8;0,288782065672510
C6;0,314443526082785
C2;0,902945007508310
FC4;0,204089678022975
FT8;0,260904105163802
F6;0,027865392043668
F2;0,078485775114932
AF4;0,014143738658373
AF8;0,010036550967741
