Channel;Entropy
Fp1;0,155555455731394
Fz;0,456708386622022
F3;0,726333405569918
F7;0,067650595237456
FT9;0,354881247285788
FC5;0,260359264614680
FC1;1,059521967077950
C3;1,102323206385794
T7;0,500852409117154
TP9;0,305815302830857
CP5;0,796505414889333
CP1;1,473825231160256
Pz;1,255106695475644
P3;0,599005306860107
P7;0,516337012848288
O1;0,614104043734207
Oz;0,625442404110567
O2;0,610489616543308
P4;1,122491194590808
P8;0,685707299143852
TP10;0,517316099439203
CP6;0,923261799696187
CP2;1,151686797404915
Cz;2,927854851150905
C4;1,098846396274403
T8;0,636434953101475
FT10;0,460732255618184
FC6;0,555032521586472
FC2;0,838459244637240
F4;0,434446425159606
F8;0,333178380998757
Fp2;0,138832333912608
AF7;0,289855025882515
AF3;0,356510741498172
AFz;0,446614207837377
F1;0,001998252754474
F5;0,724252748390739
FT7;0,411826269452077
FC3;0,802472673203641
FCz;1,146512744015632
C1;1,420889261995643
C5;0,799511511001534
TP7;0,567583905902344
CP3;1,059187451798488
P1;1,246442858931158
P5;0,827533337106491
PO7;0,572533647243444
PO3;0,892196994426600
POz;0,902204926942862
PO4;0,915763986003347
PO8;0,621913496432185
P6;0,839388657888694
P2;1,133925223676891
CP4;1,173743945244207
TP8;0,701338427190027
C6;0,863941702215227
C2;1,486558635155163
FC4;0,834369904911952
FT8;0,508572586969994
F6;0,333226079595833
F2;0,455700992631625
AF4;0,311238071839205
AF8;0,038509844974561
