Channel;Entropy
Fp1;0,003125347222989
Fz;0,026931038847013
F3;0,015644623756383
F7;0,005009090355275
FT9;0,138774533625029
FC5;0,113712391060336
FC1;0,166977359197332
C3;0,275775768019133
T7;0,160767791437758
TP9;0,150404848060458
CP5;0,303229793010827
CP1;0,243081961748805
Pz;0,310131489123072
P3;0,294119287212247
P7;0,156613000824017
O1;0,185511230497211
Oz;0,185718718074877
O2;0,180433013939380
P4;0,228458615225428
P8;0,148084479396661
TP10;0,112021752556317
CP6;0,239781292186376
CP2;0,313937941911270
Cz;0,287447218421875
C4;0,271927804715710
T8;0,167777889063629
FT10;0,119912353650328
FC6;0,111352574595584
FC2;0,155712514024587
F4;0,022085908054107
F8;0,012538171464310
Fp2;0,003141692813445
AF7;0,003124527770047
AF3;0,004000318535244
AFz;0,004245895914004
F1;0,016254154658962
F5;0,005346627527415
FT7;0,039930628031949
FC3;0,126138606886511
FCz;0,160626078487204
C1;0,312437904484947
C5;0,280157257605782
TP7;0,221227265466563
CP3;0,264624016520026
P1;0,323334262290970
P5;0,237378248245491
PO7;0,129274132968946
PO3;0,226224017564739
POz;0,236920931917625
PO4;0,212309425962448
PO8;0,142882811148245
P6;0,228240120959349
P2;0,272075391150065
CP4;0,348394484735641
TP8;0,092741044307395
C6;0,252268190976426
C2;0,204872159376687
FC4;0,159440865271672
FT8;0,088757598030657
F6;0,012423609806691
F2;0,022417993142112
AF4;0,004302470901486
AF8;0,003308388537728
