Channel;Entropy
Fp1;0,006568139400785
Fz;0,215610505453296
F3;0,178711362432857
F7;0,037389732989472
FT9;0,182906704508200
FC5;0,212315466679392
FC1;0,573523912142359
C3;0,728277205532133
T7;0,303985887434000
TP9;0,323814786481188
CP5;0,540652173339856
CP1;1,156617685523409
Pz;0,785954352551838
P3;0,570665913172807
P7;0,393002301698244
O1;0,353826710375745
Oz;0,351954679347356
O2;0,326334934227239
P4;0,677568462861872
P8;0,290576745923449
TP10;0,324716657959847
CP6;0,561753140645032
CP2;1,423825835612694
Cz;1,148433666985168
C4;0,694172875348701
T8;0,322923699423588
FT10;0,093205464076983
FC6;0,203927917281632
FC2;0,494523188522193
F4;0,111177295829937
F8;0,021046958871625
Fp2;0,006592016127628
AF7;0,007139173819026
AF3;0,013362131059004
AFz;0,018976360946464
F1;0,240352059532206
F5;0,045562865309559
FT7;0,170796144886034
FC3;0,453747302657464
FCz;0,573430235825947
C1;1,033112787267222
C5;0,447131752764710
TP7;0,363510722426444
CP3;0,673185097675107
P1;0,699575477617658
P5;0,487423797261078
PO7;0,328881994659476
PO3;0,427034261855064
POz;0,379313833744270
PO4;0,377409567766006
PO8;0,241519467485770
P6;0,441377743803472
P2;0,844434800434585
CP4;0,681061354878635
TP8;0,372499831800813
C6;0,380849829724100
C2;0,885875969186409
FC4;0,340696588318098
FT8;0,171385767681778
F6;0,035296526504811
F2;0,170557427742677
AF4;0,008679435998079
AF8;0,005865396911906
