Channel;Entropy
Fp1;0,005360123008864
Fz;0,073201356283892
F3;0,070555654682998
F7;0,041932644420602
FT9;0,205818232254423
FC5;0,261469109684058
FC1;0,430952537930398
C3;0,764918948748197
T7;0,339845215218065
TP9;0,215304429033142
CP5;0,524024705602421
CP1;1,172845243352847
Pz;0,630393395847432
P3;0,494629184178762
P7;0,285832426130926
O1;0,224288536195450
Oz;0,215336202234698
O2;0,218981536755890
P4;0,471240285526064
P8;0,206732871185022
TP10;0,221279363386087
CP6;0,458480373480214
CP2;1,214669665633484
Cz;1,022912995151024
C4;0,559789981018274
T8;0,281290433785328
FT10;0,124530662060614
FC6;0,148912346090233
FC2;0,278795976907552
F4;0,020906526663217
F8;0,009148780480498
Fp2;0,003383566977979
AF7;0,007230691737056
AF3;0,008621352202589
AFz;0,008655788434141
F1;0,099384892633826
F5;0,023803581477859
FT7;0,235604845205132
FC3;0,374843473400817
FCz;0,397796890721007
C1;0,962408894506807
C5;0,508097042861595
TP7;0,310154544883031
CP3;0,711280578830633
P1;0,614773013647938
P5;0,373995614607983
PO7;0,205499377575410
PO3;0,279297595996631
POz;0,257189253870174
PO4;0,221484384142887
PO8;0,160369526877139
P6;0,302973245986382
P2;0,599746397699841
CP4;0,458343301800363
TP8;0,280297558559527
C6;0,385396118628564
C2;0,793925590607105
FC4;0,204759430282951
FT8;0,163489968975707
F6;0,012380087445732
F2;0,057690507697698
AF4;0,008293545314643
AF8;0,003520703854455
