Channel;Entropy
Fp1;0,001940156471959
Fz;0,253280936776498
F3;0,295215984594484
F7;0,036210918843225
FT9;0,030480323590672
FC5;0,125953478133731
FC1;0,462378276618347
C3;0,467744492177917
T7;0,145828855440667
TP9;0,015331660526320
CP5;0,312504424249452
CP1;1,031535616964441
Pz;0,509517220211601
P3;0,505642649028221
P7;0,212458307447233
O1;0,012149445812929
Oz;0,185512377794090
O2;0,107800521689900
P4;0,567233089109889
P8;0,203633993986795
TP10;0,034611152835907
CP6;0,494735993426683
CP2;0,760091937259874
Cz;1,047398563788291
C4;0,280187808039101
T8;0,097534035696674
FT10;0,032627534074663
FC6;0,052534578535742
FC2;0,290143554127132
F4;0,034089478075081
F8;0,008617636893914
Fp2;0,001410644722123
AF7;0,040522662100095
AF3;0,210135778078361
AFz;0,045195116656790
F1;0,346587582772120
F5;0,126102486639843
FT7;0,071862799759699
FC3;0,330756590532656
FCz;0,627446568933610
C1;0,747245721850572
C5;0,465389549738482
TP7;0,182054368685588
CP3;0,492539264281007
P1;0,531843401358038
P5;0,242389673138387
PO7;0,188791176796412
PO3;0,274742603477201
POz;0,242644922761632
PO4;0,260006532266047
PO8;0,047015873353339
P6;0,378514855015122
P2;0,562276866561052
CP4;0,314328262885399
TP8;0,232794813902791
C6;0,368674129497293
C2;0,340396216721089
FC4;0,314773978966795
FT8;0,023712635520150
F6;0,006644285658697
F2;0,192907793833835
AF4;0,046607038012174
AF8;0,002068045146977
