Channel;Entropy
Fp1;0,008437875472671
Fz;0,328371322508576
F3;0,185779774063648
F7;0,002075756827763
FT9;0,038249498207393
FC5;0,070231174775053
FC1;0,646742463407822
C3;0,643267249933288
T7;0,144487660289356
TP9;0,227190522631763
CP5;0,516373642740160
CP1;1,523640266584939
Pz;1,403140613108842
P3;1,021695214460566
P7;0,498575131069964
O1;0,553807306243357
Oz;0,605733466833604
O2;0,586618916650485
P4;1,030763431702585
P8;0,564650412125989
TP10;0,431665698429346
CP6;0,718514953060186
CP2;1,047132245443864
Cz;1,327179540775916
C4;0,659761479641158
T8;0,267574512008423
FT10;0,051996818105406
FC6;0,105361953930245
FC2;0,564587260609646
F4;0,089691785222209
F8;0,007717058332843
Fp2;0,004174071539901
AF7;0,004324457826514
AF3;0,065166659495085
AFz;0,093316401692364
F1;0,325692648121832
F5;0,027311710202250
FT7;0,035161161691518
FC3;0,341217453781051
FCz;0,673489275818641
C1;1,104138800316273
C5;0,261642054877277
TP7;0,329486851328192
CP3;0,876904869562374
P1;1,261182221473827
P5;0,720636865270077
PO7;0,598017027456909
PO3;0,861714446489017
POz;1,009044920641976
PO4;0,864860635036986
PO8;0,536312261682513
P6;0,814097228061214
P2;1,083329913949840
CP4;1,003566896240120
TP8;0,542760397040435
C6;0,354455731795842
C2;1,047216479355791
FC4;0,298609190504245
FT8;0,071118200274033
F6;0,015177880781967
F2;0,246003850900183
AF4;0,018411215679477
AF8;0,001888788898347
