Channel;Entropy
Fp1;0,023073564232628
Fz;0,222992108943659
F3;0,136910057293999
F7;0,108800708156914
FT9;0,057074497427670
FC5;0,169500074794312
FC1;0,367549193518359
C3;0,025039684619541
T7;0,072959826285230
TP9;0,224381827703458
CP5;0,277035754152797
CP1;1,295717850717353
Pz;1,162859882277711
P3;0,823528302950494
P7;0,491098545365256
O1;0,521824704121663
Oz;0,477664545417641
O2;0,438136880848510
P4;0,802108867623456
P8;0,023236791802798
TP10;0,348064210231996
CP6;0,683541892282155
CP2;0,792353741333433
Cz;2,253688540186826
C4;0,896847209982872
T8;0,414595668832702
FT10;0,290373190508529
FC6;0,459873046049482
FC2;0,718052868779123
F4;0,190355005979828
F8;0,192285026163339
Fp2;0,027810094008868
AF7;0,023027219045801
AF3;0,023540924920400
AFz;0,032549789048020
F1;0,210765196196015
F5;0,109030498137197
FT7;0,061888544970552
FC3;0,019914592565382
FCz;0,684381202428185
C1;0,554820900229654
C5;0,337176729090566
TP7;0,353278060088611
CP3;0,451536665383305
P1;1,177359106888045
P5;0,614552845648485
PO7;0,500872353266532
PO3;0,778598282280531
POz;0,739598082687424
PO4;0,581933029769680
PO8;0,447906298253029
P6;0,591761496236760
P2;0,972678308039471
CP4;0,956178250287822
TP8;0,419552856080000
C6;0,629523907981288
C2;1,203023648440297
FC4;0,609884824250658
FT8;0,403872188668702
F6;0,093439098481455
F2;0,294144901454828
AF4;0,030357271858281
AF8;0,092997697663862
