Channel;Entropy
Fp1;0,003394703797605
Fz;0,085247220724583
F3;0,051945711371277
F7;0,017987544084709
FT9;0,075247887397654
FC5;0,153702337946076
FC1;0,277663482123887
C3;0,383017141912483
T7;0,217157566488487
TP9;0,091365159745601
CP5;0,418528148839013
CP1;0,776329263439641
Pz;0,650023263921344
P3;0,647483128617095
P7;0,332249424147026
O1;0,381077905447413
Oz;0,332480699653089
O2;0,328747898509326
P4;0,488509678853691
P8;0,254297552239915
TP10;0,111420507220000
CP6;0,443533635034474
CP2;0,657790297937673
Cz;0,643584973838328
C4;0,583121239448902
T8;0,177333144244548
FT10;0,086178282261651
FC6;0,192561647141384
FC2;0,327879748303426
F4;0,090208850883520
F8;0,147985808505276
Fp2;0,004371816909673
AF7;0,003313401226712
AF3;0,015672164715132
AFz;0,019266409410079
F1;0,079838444929590
F5;0,029711185148121
FT7;0,582578196883759
FC3;0,208087244660208
FCz;0,297753867260729
C1;0,153219061738261
C5;0,303270163677172
TP7;0,282529104966822
CP3;0,739861927618676
P1;0,618344444159897
P5;0,541050725730218
PO7;0,341114344086581
PO3;0,451475533125376
POz;0,344009812742927
PO4;0,360779566057709
PO8;0,284113233582139
P6;0,411224378945987
P2;0,576513503336526
CP4;0,695987967809910
TP8;0,114507685989694
C6;0,344101909893189
C2;0,552416952361410
FC4;0,273533023206747
FT8;0,190815912759655
F6;0,111020439332396
F2;0,087285923656573
AF4;0,017695199909252
AF8;0,009487350168757
