Channel;Entropy
Fp1;0,323059980703830
Fz;0,378186570966849
F3;0,400693400877497
F7;0,003198416187295
FT9;0,090615560338567
FC5;0,368784743410678
FC1;0,562774754392709
C3;0,655845855713294
T7;0,311231988234056
TP9;0,131410648029626
CP5;0,569415256815453
CP1;0,572809502023049
Pz;0,924032778660285
P3;0,724854385134532
P7;0,238955460246233
O1;0,464851693345981
Oz;0,482528450181405
O2;0,525148266843121
P4;0,723079555788706
P8;0,474144342469377
TP10;0,037502054632138
CP6;0,553149845581396
CP2;0,807534699988761
Cz;0,887889601760006
C4;0,320962194209334
T8;0,412440295308330
FT10;0,224747279145950
FC6;0,498731390067201
FC2;0,610024936633429
F4;0,361385089811467
F8;0,270458483632754
Fp2;0,170658627016138
AF7;0,247401276449868
AF3;0,341826192239158
AFz;0,434035159441082
F1;0,462996600643958
F5;0,228126704218470
FT7;0,015034932099684
FC3;0,253468287962351
FCz;0,620488425172624
C1;0,751639001301987
C5;0,541348467254546
TP7;0,009012023312184
CP3;0,751136782138297
P1;0,845243411736610
P5;0,580740192394395
PO7;0,423661540027342
PO3;0,659205847747916
POz;0,692770883533280
PO4;0,629034237238123
PO8;0,514582925531709
P6;0,607077412852786
P2;0,835171515185564
CP4;0,736414615542573
TP8;0,486087173802462
C6;0,580067619341221
C2;0,873827549341543
FC4;0,382228763283631
FT8;0,419917950409995
F6;0,157729134764792
F2;0,365796542060696
AF4;0,381022246910878
AF8;0,324640693556851
