Channel;Entropy
Fp1;0,001322838430524
Fz;0,020480374257885
F3;0,018357745919847
F7;0,006205667401439
FT9;0,021507711629066
FC5;0,038028271495751
FC1;0,065737913803729
C3;0,104898308487161
T7;0,033779622587537
TP9;0,031628370806584
CP5;0,046121200994595
CP1;0,465425541888277
Pz;0,286378123816408
P3;0,097810253401079
P7;0,043260122839708
O1;0,038607983519051
Oz;0,055501568910103
O2;0,035172636117973
P4;0,117539690917891
P8;0,024191071107327
TP10;0,001477427067206
CP6;0,040104869047126
CP2;0,525120659015035
Cz;0,265440844792380
C4;0,066584286377144
T8;0,018501109019636
FT10;0,010665722086711
FC6;0,026455714680881
FC2;0,085772877427210
F4;0,010117636977256
F8;0,004753003666405
Fp2;0,001132958560510
AF7;0,001058278277544
AF3;0,003385182372698
AFz;0,004706247946150
F1;0,020238601850984
F5;0,005629351216284
FT7;0,028727415674424
FC3;0,037260060406008
FCz;0,077920513774538
C1;0,199468095402223
C5;0,056452656291065
TP7;0,048583558372552
CP3;0,130412102951719
P1;0,180883899072759
P5;0,073613277629682
PO7;0,029819336670715
PO3;0,054199380535432
POz;0,090061873960439
PO4;0,058162361371260
PO8;0,026702740978965
P6;0,055665937848818
P2;0,181834020753310
CP4;0,119102958942136
TP8;0,023862335490283
C6;0,049977424199594
C2;0,175283407269259
FC4;0,035376537198258
FT8;0,018437455825848
F6;0,005317040772771
F2;0,017500581228621
AF4;0,003572539878713
AF8;0,002248478095876
