Channel;Entropy
Fp1;0,004708565672889
Fz;0,084047167390028
F3;0,050208953152547
F7;0,010548925858978
FT9;0,000195950520211
FC5;0,123805722627642
FC1;0,247339932416887
C3;0,384821456679672
T7;0,085276125002462
TP9;0,114885471140449
CP5;0,343487719874390
CP1;0,599136189161268
Pz;0,721265636684679
P3;0,505214972094792
P7;0,241142265058389
O1;0,252684108191650
Oz;0,259406929898036
O2;0,277218035573257
P4;0,595541229311697
P8;0,279452961636270
TP10;0,104077909533486
CP6;0,401253469219328
CP2;0,052887978280381
Cz;0,486847855449660
C4;0,356210772553311
T8;0,135686133793508
FT10;0,049322841162606
FC6;0,100383439909118
FC2;0,186427534212761
F4;0,032752454128701
F8;0,015124714982160
Fp2;0,003217573428551
AF7;0,006586590826961
AF3;0,010407030189280
AFz;0,011068001614011
F1;0,154419245594745
F5;0,050087521273819
FT7;0,053956655475714
FC3;0,291821335798237
FCz;0,290518682711709
C1;0,511713333572352
C5;0,239760784410030
TP7;0,203586648097394
CP3;0,411020247381196
P1;0,622392977586501
P5;0,349607269921366
PO7;0,249494664464519
PO3;0,352435070719073
POz;0,410717632610096
PO4;0,312749781329679
PO8;0,266079914332296
P6;0,423620629647712
P2;0,090463098810895
CP4;0,557307790211093
TP8;0,220522811302763
C6;0,238323048544620
C2;0,325829329051577
FC4;0,215501282151379
FT8;0,072787565903627
F6;0,019656784065044
F2;0,087374745832935
AF4;0,010821611695740
AF8;0,003032243759009
