Channel;Entropy
Fp1;0,003594622989374
Fz;0,026438906828075
F3;0,022202483948668
F7;0,009573271895778
FT9;0,112794809121342
FC5;0,127900597111840
FC1;0,187102339329809
C3;0,494973422897656
T7;0,336276244125986
TP9;0,127367581352298
CP5;0,515732252632513
CP1;0,570847822987296
Pz;0,615713726340788
P3;0,568240427263826
P7;0,310708472743702
O1;0,332813337583793
Oz;0,316020351535281
O2;0,216687948890578
P4;0,448713666983028
P8;0,254208208689311
TP10;0,029566795617755
CP6;0,499804722452631
CP2;0,508345123815492
Cz;0,737303974972518
C4;0,505206130060349
T8;0,273091727782592
FT10;0,089159122651139
FC6;0,150409737291254
FC2;0,265589853391405
F4;0,025615904161042
F8;0,030519519277323
Fp2;0,003320194404988
AF7;0,004059140508830
AF3;0,005633223070185
AFz;0,005859250970416
F1;0,022580831416323
F5;0,008245860262885
FT7;0,108487060000943
FC3;0,131675243409471
FCz;0,235167675124444
C1;0,680609581863261
C5;0,371442791779133
TP7;0,405703205086167
CP3;0,722051129743323
P1;0,859580953086359
P5;0,401763975243028
PO7;0,295027687299394
PO3;0,382532542673457
POz;0,491054857545152
PO4;0,323814448495116
PO8;0,221543829477064
P6;0,286756579037914
P2;0,598942736527147
CP4;0,639814962502667
TP8;0,275737466397979
C6;0,293511874159809
C2;0,553189448324053
FC4;0,127897404438410
FT8;0,156170441797798
F6;0,018074526627465
F2;0,057577371825719
AF4;0,005804136161226
AF8;0,004019652094686
