Channel;Entropy
Fp1;0,002141816965502
Fz;0,053986162167164
F3;0,014736428548805
F7;0,008859616994285
FT9;0,149526452230144
FC5;0,172832790744907
FC1;0,244075735387930
C3;0,462320581594521
T7;0,254285908328797
TP9;0,009551270492033
CP5;0,435743071009641
CP1;1,181407800203506
Pz;1,078661864333079
P3;0,631693633040566
P7;0,381572503140995
O1;0,320525452458078
Oz;0,384718506728053
O2;0,383542171939260
P4;0,603156276830854
P8;0,198105317239922
TP10;0,086730135891316
CP6;0,458211161031894
CP2;1,105834530375194
Cz;0,817055520972404
C4;0,625041151592075
T8;0,005954535249363
FT10;0,138558448023555
FC6;0,271105468847056
FC2;0,352066366838780
F4;0,044080225132015
F8;0,053728500743853
Fp2;0,002211157806463
AF7;0,003713886698113
AF3;0,005371232765530
AFz;0,007516147880063
F1;0,014765796362880
F5;0,014599004971115
FT7;0,185236657160476
FC3;0,191279707753143
FCz;0,290638233453675
C1;0,646938582870834
C5;0,347424863376469
TP7;0,254055744070899
CP3;0,678089876615329
P1;0,916561515143351
P5;0,382323589592166
PO7;0,283442167540056
PO3;0,455476747363178
POz;0,524811458769655
PO4;0,398513111455283
PO8;0,274664512174081
P6;0,388933039430059
P2;0,812966408483780
CP4;0,670659413226675
TP8;0,215610724922124
C6;0,410881981412838
C2;0,876554382449603
FC4;0,358209800180074
FT8;0,248027349026952
F6;0,032501078932696
F2;0,073982434297458
AF4;0,007569224706421
AF8;0,005376848116465
