Channel;Entropy
Fp1;0,003623026297449
Fz;0,070731139098952
F3;0,040963687813174
F7;0,087301740291016
FT9;0,172733373021715
FC5;0,311666803491303
FC1;0,355635305439167
C3;0,665681509365572
T7;0,193365689086409
TP9;0,218940185522485
CP5;0,636160274986668
CP1;1,133653956906769
Pz;0,912601253045517
P3;0,768719755170381
P7;0,268531220296488
O1;0,461930436324742
Oz;0,477017013392646
O2;0,409450619648175
P4;0,727180695210226
P8;0,300241988015790
TP10;0,012521644482288
CP6;0,689568736946990
CP2;1,150810430526873
Cz;0,948783938955690
C4;0,441461698633964
T8;0,340216246326402
FT10;0,327273939347888
FC6;0,252963190294729
FC2;0,395292326844106
F4;0,036789326034036
F8;0,066770162405807
Fp2;0,003666800442911
AF7;0,004101876628287
AF3;0,004531709464695
AFz;0,005216409146520
F1;0,070651031549174
F5;0,073791728333252
FT7;0,270889767524689
FC3;0,295593367202769
FCz;0,380482575545731
C1;0,669229947333780
C5;0,413266605346794
TP7;0,310146424808444
CP3;0,884184464570787
P1;0,911083339816435
P5;0,541577644886452
PO7;0,378202879346161
PO3;0,594724704505634
POz;0,695551464756302
PO4;0,567824786811463
PO8;0,344052147852110
P6;0,587999973561216
P2;0,814137419575284
CP4;0,916673208168575
TP8;0,302886160626430
C6;0,521543660490508
C2;0,844885704215423
FC4;0,312676917018231
FT8;0,306542969018336
F6;0,028448334603213
F2;0,079984332441247
AF4;0,004422533216758
AF8;0,003961668864182
