Channel;Entropy
Fp1;0,003628925164276
Fz;0,146801125120025
F3;0,088273874698471
F7;0,015966665481086
FT9;0,100096775248049
FC5;0,169735932241083
FC1;0,590756192439001
C3;0,741483335155172
T7;0,188588826588896
TP9;0,014772688786076
CP5;0,579577083102738
CP1;1,588258817681993
Pz;1,235404536410122
P3;0,964448960745900
P7;0,412013393294501
O1;0,379916015760960
Oz;0,396303928013072
O2;0,471094093244291
P4;0,989693782414236
P8;0,575556453347808
TP10;0,308937212015089
CP6;0,853885211720520
CP2;1,450290182581294
Cz;1,464594059376888
C4;0,583807231831884
T8;0,226516578659970
FT10;0,136491916687470
FC6;0,217946680357688
FC2;0,536484811987701
F4;0,098131546927781
F8;0,127260605012389
Fp2;0,004272819921158
AF7;0,003395294875468
AF3;0,007555088305178
AFz;0,012358569106616
F1;0,000000671523128
F5;0,016817882464583
FT7;0,101840744817593
FC3;0,378709515827996
FCz;0,614025024566958
C1;1,131567595677280
C5;0,365699190459044
TP7;0,206596262420629
CP3;0,975029498460586
P1;1,254236634581741
P5;0,730630315356393
PO7;0,458233225508995
PO3;0,707065744178297
POz;0,829889559925043
PO4;0,777279423783740
PO8;0,537892698098893
P6;0,627070366935496
P2;0,454227116583499
CP4;0,925731067735908
TP8;0,549326785498834
C6;0,363327162344931
C2;1,221707254028686
FC4;0,387015356310758
FT8;0,129854617415157
F6;0,043996658393363
F2;0,198117370030896
AF4;0,012399850772224
AF8;0,004659160143078
