Channel;Entropy
Fp1;0,000898302089285
Fz;0,024226254042650
F3;0,025621616980209
F7;0,009440224383163
FT9;0,008102217029806
FC5;0,033608344636570
FC1;0,087964906398325
C3;0,077444516387053
T7;0,005373137179553
TP9;0,070112246260661
CP5;0,094044830154032
CP1;0,009485297051318
Pz;0,187909023264334
P3;0,051245653140895
P7;0,132125780654121
O1;0,182929604623232
Oz;0,213387469425772
O2;0,195802617809328
P4;0,388708000703820
P8;0,226544724405553
TP10;0,105183685501489
CP6;0,222723536674405
CP2;0,344522533302614
Cz;0,271133625234442
C4;0,164377569278955
T8;0,067830011429836
FT10;0,021683410689696
FC6;0,016255214485798
FC2;0,045121425702631
F4;0,014002725739126
F8;0,004586734130648
Fp2;0,000041028576246
AF7;0,000263312131176
AF3;0,010366616436046
AFz;0,007743284894895
F1;0,022351878485463
F5;0,013318702459527
FT7;0,001259546433660
FC3;0,058647315147281
FCz;0,099964758229148
C1;0,079179504233774
C5;0,018451168643321
TP7;0,093243293082476
CP3;0,236501721339081
P1;0,255690325747411
P5;0,158395962579227
PO7;0,141682022115946
PO3;0,251542642395798
POz;0,295750313029140
PO4;0,281171483610284
PO8;0,298762411988993
P6;0,189657157757065
P2;0,365736715787402
CP4;0,358318415163374
TP8;0,154237381682568
C6;0,053829868379668
C2;0,233914119556183
FC4;0,038444430947454
FT8;0,017203766285624
F6;0,007058865604478
F2;0,021853679665202
AF4;0,005460465300331
AF8;0,000385708908418
