Channel;Entropy
Fp1;0,011988522645080
Fz;0,099841700494420
F3;0,116539512457731
F7;0,071218520701165
FT9;0,112913818427828
FC5;0,169609849163548
FC1;0,468524395229254
C3;0,762449544151903
T7;0,164664487452284
TP9;0,186793179835646
CP5;0,680044578238165
CP1;1,660354058735007
Pz;1,505313602896762
P3;1,059710538085936
P7;0,484307472228072
O1;0,516192494740203
Oz;0,601560059233470
O2;0,634890421785482
P4;1,248135036863849
P8;0,717371854860807
TP10;0,245785406073597
CP6;0,639129514145059
CP2;0,841566724461833
Cz;1,362234679346501
C4;0,065780462611024
T8;0,090073549242706
FT10;0,056848769756875
FC6;0,134694925217040
FC2;0,384367527311935
F4;0,090018271553787
F8;0,023807927628648
Fp2;0,010956364007995
AF7;0,012845325241256
AF3;0,026124556827194
AFz;0,024774219555437
F1;0,082301510132351
F5;0,016669200240916
FT7;0,041733833551963
FC3;0,362396334896094
FCz;0,482896832032121
C1;1,244263710981247
C5;0,437533845964539
TP7;0,490246446053002
CP3;1,175574341182742
P1;1,526568533175547
P5;0,701100787685033
PO7;0,431115040856050
PO3;0,806433827776056
POz;0,964107486765924
PO4;0,962309557676786
PO8;0,747129568248556
P6;0,953535598097412
P2;1,671441465467671
CP4;0,883338392235532
TP8;0,361393258706798
C6;0,263186392651654
C2;0,890572894362999
FC4;0,145761730468343
FT8;0,027515978820517
F6;0,054184714622170
F2;0,047685833351690
AF4;0,019935570462023
AF8;0,017111501127137
