Channel;Entropy
Fp1;0,088218854212604
Fz;0,100140238982435
F3;0,097947135168777
F7;0,092518246862288
FT9;0,090910148013969
FC5;0,099243337358185
FC1;0,099394919757271
C3;0,094227207255388
T7;0,090520750412840
TP9;0,095404477035798
CP5;0,101057451043390
CP1;0,094880246711624
Pz;0,086932590059318
P3;0,091532220070385
P7;0,100301234243382
O1;0,094713414614200
Oz;0,089601090373808
O2;0,096094252702371
P4;0,100718481947604
P8;0,094508449057359
TP10;0,091492733260994
CP6;0,099833217721054
CP2;0,100265729009901
Cz;0,096989433384058
C4;0,097158266378044
T8;0,100435423771430
FT10;0,100001011770379
FC6;0,095914297058473
FC2;0,097359453577518
F4;0,102113097339186
F8;0,098533978068266
Fp2;0,094656744594997
AF7;0,092565110912619
AF3;0,101395477182760
AFz;0,098249382950320
F1;0,093577774245507
F5;0,092770219867056
FT7;0,101382034877738
FC3;0,099498491194327
FCz;0,095110240010339
C1;0,094918150598920
C5;0,099029030939025
TP7;0,094444394586600
CP3;0,093673103303429
P1;0,095529744834017
P5;0,097515244522898
PO7;0,094672279343426
PO3;0,087075604665991
POz;0,091602002750799
PO4;0,100570459985436
PO8;0,095613017100747
P6;0,087441352494310
P2;0,093252603793143
CP4;0,097156816639005
TP8;0,101439142294789
C6;0,096432606408285
C2;0,097304283485785
FC4;0,096330007787670
FT8;0,100408177038173
F6;0,096816894689194
F2;0,099326897756003
AF4;0,097269397771062
AF8;0,095711207724627
