Channel;Entropy
Fp1;0,412309696051005
Fz;0,623106816521926
F3;0,583810626007862
F7;0,382329480912512
FT9;0,424154229619204
FC5;0,571447071937475
FC1;0,800076386725800
C3;0,929045226495443
T7;0,280526494170790
TP9;0,042945172444136
CP5;0,738689556054750
CP1;0,848444830039536
Pz;1,033089194979422
P3;0,880328288561172
P7;0,469657667693907
O1;0,517970546048305
Oz;0,528559124701714
O2;0,362045744085517
P4;0,889845667564373
P8;0,571327951633865
TP10;0,400777455817764
CP6;0,781662851656151
CP2;1,232278839137785
Cz;1,226287478754956
C4;0,874521984962158
T8;0,557440525622134
FT10;0,283019832085666
FC6;0,577584343831670
FC2;0,822535597392454
F4;0,521845271676508
F8;0,308083710816081
Fp2;0,571700544328057
AF7;0,083574626499859
AF3;0,455677430855399
AFz;0,490132160106196
F1;0,583728268712052
F5;0,455503078643457
FT7;0,479135339542701
FC3;0,681865132027174
FCz;0,799054403804225
C1;0,882849053425212
C5;0,694695818601920
TP7;0,280980689906655
CP3;0,858109656998540
P1;0,844719822558054
P5;0,674660585067205
PO7;0,490738434356621
PO3;0,718567663645213
POz;0,752557905388898
PO4;0,835016258484353
PO8;0,166861031091390
P6;0,772542957382363
P2;1,062276781345655
CP4;0,827424262654190
TP8;0,267591362608453
C6;0,678149662260713
C2;1,222338025320127
FC4;0,718706543467255
FT8;0,466341055906035
F6;0,494924906134174
F2;0,528390824085997
AF4;0,570066208263086
AF8;0,303113692261450
