Channel;Entropy
Fp1;0,000015355285366
Fz;0,057002003100912
F3;0,020607792435609
F7;0,003477355909015
FT9;0,020829498000765
FC5;0,061995062276806
FC1;0,236043896456427
C3;0,325168422412625
T7;0,087317325287575
TP9;0,015199602378791
CP5;0,180877174213196
CP1;0,748220347783418
Pz;0,569672240120615
P3;0,289291970338852
P7;0,155323508396618
O1;0,170937574078189
Oz;0,173483614806964
O2;0,188085108644993
P4;0,361782481170336
P8;0,242787610629313
TP10;0,139085911041129
CP6;0,230051236429358
CP2;0,714647889315649
Cz;0,729858114730952
C4;0,304006341214355
T8;0,104292326928859
FT10;0,037722128875145
FC6;0,076259737350537
FC2;0,215525708300674
F4;0,026077495744918
F8;0,005835107242816
Fp2;0,000007967770784
AF7;0,000006933204078
AF3;0,004829487433554
AFz;0,010282326589055
F1;0,043128077102072
F5;0,007419357181888
FT7;0,028829767825621
FC3;0,136046709038938
FCz;0,215367750935890
C1;0,561977117104082
C5;0,164528861000520
TP7;0,133944222821119
CP3;0,373297201657851
P1;0,465874894309978
P5;0,202297651062332
PO7;0,171219062582117
PO3;0,208511447026406
POz;0,249347747020570
PO4;0,270336784508158
PO8;0,188274187007056
P6;0,243169808189486
P2;0,350381116429972
CP4;0,335070281881264
TP8;0,165814782897810
C6;0,164187522375876
C2;0,556490976301619
FC4;0,145630960728473
FT8;0,053289369177511
F6;0,015615059154273
F2;0,051161501064981
AF4;0,006661140584498
AF8;0,000053388183214
