Channel;Entropy
Fp1;0,005813579738003
Fz;0,295731266750354
F3;0,271130833745392
F7;0,070286518540560
FT9;0,135594083263694
FC5;0,242563243709855
FC1;0,780928683909450
C3;1,023682890212829
T7;0,172883046272453
TP9;0,368357033580343
CP5;0,368105082096743
CP1;1,586080247103912
Pz;0,965921328707577
P3;0,681825956375582
P7;0,368601667953421
O1;0,390219518575689
Oz;0,418116412907944
O2;0,339448776491280
P4;0,695825489134116
P8;0,408644778606264
TP10;0,265324269036288
CP6;0,638710026575608
CP2;1,395113182475731
Cz;3,236060649622312
C4;0,879006834351822
T8;0,163195028615561
FT10;0,142694087523440
FC6;0,406057975083860
FC2;0,804815418700596
F4;0,277504774062446
F8;0,006258699711198
Fp2;0,005782566613351
AF7;0,006330432118772
AF3;0,006397155973261
AFz;0,036036201068182
F1;0,271017872737121
F5;0,006333993897906
FT7;0,169360709465261
FC3;0,526873910803962
FCz;0,787654279864550
C1;1,404067483313488
C5;0,411318901217982
TP7;0,368330299184799
CP3;1,027063862473774
P1;0,912661402152057
P5;0,672737069395375
PO7;0,367210429589747
PO3;0,565110843638512
POz;0,675171895694223
PO4;0,671438281838876
PO8;0,390498619595754
P6;0,604438075612754
P2;0,960332447776549
CP4;1,008128062357381
TP8;0,380234413771502
C6;0,499244159773184
C2;1,388744914228202
FC4;0,650979855143416
FT8;0,270567073582321
F6;0,006264245274650
F2;0,311628165446338
AF4;0,045994328657928
AF8;0,006079300966624
