Channel;Entropy
Fp1;0,007551700445199
Fz;0,000381750780494
F3;0,233201338796189
F7;0,058948650616340
FT9;0,140148531225074
FC5;0,296555616661107
FC1;0,628313967084511
C3;0,605635738704844
T7;0,135827025507672
TP9;0,172434865102093
CP5;0,449513789499495
CP1;1,055427315468831
Pz;0,955851361564648
P3;0,726672684614767
P7;0,354683309378921
O1;0,525879822773360
Oz;0,507934248977046
O2;0,431698757291924
P4;0,709288306532361
P8;0,373754075489246
TP10;0,311958997911143
CP6;0,496130178969746
CP2;1,125463195813507
Cz;0,880558009469250
C4;0,645200198982752
T8;0,269604889234711
FT10;0,122974692660370
FC6;0,244196540961639
FC2;0,482155038236380
F4;0,145454190326392
F8;0,017237791992362
Fp2;0,007595742412972
AF7;0,017339608990523
AF3;0,071373651983163
AFz;0,018598743135797
F1;0,236252276875590
F5;0,126353041369122
FT7;0,165312631623261
FC3;0,548094914652933
FCz;0,566856896550582
C1;1,011003670950042
C5;0,333424718502756
TP7;0,283199744377411
CP3;0,703040140593453
P1;1,048312367849239
P5;0,522564017575902
PO7;0,426345781593033
PO3;0,705081266685135
POz;0,763989287086420
PO4;0,702420905961227
PO8;0,451021973318924
P6;0,528346539501120
P2;0,863887915273663
CP4;0,818341564214950
TP8;0,299599652445042
C6;0,369806296957884
C2;0,811670398864525
FC4;0,434903556156095
FT8;0,169456851328786
F6;0,037536616343424
F2;0,223413865009197
AF4;0,019393534008469
AF8;0,007733220158243
