Channel;Entropy
Fp1;0,005296723503020
Fz;0,179295884023606
F3;0,121541275617824
F7;0,006077488710786
FT9;0,017725712934449
FC5;0,052516814420684
FC1;0,287304938916268
C3;0,324636183461704
T7;0,018799227752631
TP9;0,019980028852104
CP5;0,180290298195753
CP1;0,548291239551620
Pz;0,539145722826111
P3;0,300400064329975
P7;0,094979984140034
O1;0,143149111152904
Oz;0,190962335779072
O2;0,172768385354321
P4;0,297369127908594
P8;0,095225319027660
TP10;0,029285276813908
CP6;0,148425279991378
CP2;0,624889327910060
Cz;0,544200140144520
C4;0,318598050752964
T8;0,032096615106112
FT10;0,013442906380257
FC6;0,105142975400797
FC2;0,286382746159977
F4;0,013803579628246
F8;0,014276221344538
Fp2;0,006747588310873
AF7;0,006560058001716
AF3;0,002381722844841
AFz;0,002617081940684
F1;0,164588618713501
F5;0,018492313476651
FT7;0,062613137804138
FC3;0,171762881599297
FCz;0,310382035558145
C1;0,506345457645457
C5;0,166751465262799
TP7;0,064586706407603
CP3;0,303855153453516
P1;0,453960374002064
P5;0,160313749530582
PO7;0,095439317105320
PO3;0,238229985649024
POz;0,302228074562297
PO4;0,250331121385911
PO8;0,105977371172490
P6;0,163236072433889
P2;0,451117872045004
CP4;0,342325513355075
TP8;0,060333749663081
C6;0,130146455839694
C2;0,488248260991070
FC4;0,168607235316669
FT8;0,003903087808687
F6;0,025589070623115
F2;0,170500594067050
AF4;0,011256343513117
AF8;0,005167773737424
