Channel;Entropy
Fp1;0,002627511931203
Fz;0,425855774657691
F3;0,432612750836099
F7;0,463147775010476
FT9;0,213811538624352
FC5;0,720711347357805
FC1;0,874180063508669
C3;1,159211463664421
T7;0,416571124008771
TP9;0,273317848250885
CP5;0,777082536177524
CP1;2,175256140831698
Pz;1,331324056041010
P3;0,922805295656524
P7;0,408358442417790
O1;0,417541919082990
Oz;0,548975122832353
O2;0,424030065023811
P4;0,828363162323567
P8;0,345588736706720
TP10;0,263604613307341
CP6;0,706085268446712
CP2;1,947278519641065
Cz;1,380353214063219
C4;1,289164218158142
T8;0,431265713777650
FT10;0,249871297260342
FC6;0,609564457887255
FC2;0,883322972716985
F4;0,398232785235276
F8;0,187331486667635
Fp2;0,013734233287590
AF7;0,002632398188334
AF3;0,059011595164898
AFz;0,075197999383468
F1;0,432303983827266
F5;0,428831023229611
FT7;0,319652693329076
FC3;0,811876221528920
FCz;0,912593561567319
C1;1,285452514861316
C5;0,745071789082730
TP7;0,439177874739476
CP3;1,263353241688022
P1;1,181363137458197
P5;0,637548787544450
PO7;0,280262110569964
PO3;0,652420449390922
POz;0,758787034137193
PO4;0,693570164874203
PO8;0,281812479741204
P6;0,507872368947200
P2;1,154588906233733
CP4;1,219113950184237
TP8;0,397860566171370
C6;0,673273694796147
C2;1,283979218863310
FC4;0,640089884069817
FT8;0,298746155507989
F6;0,326165437585780
F2;0,378516042068461
AF4;0,059458324334188
AF8;0,013782288333227
