Channel;Entropy
Fp1;0,000119034526238
Fz;0,057280253322743
F3;0,027076071552013
F7;0,003412121907661
FT9;0,010898002374039
FC5;0,022752473345659
FC1;0,289889847229503
C3;0,354804974519959
T7;0,057494509343077
TP9;0,108253691770206
CP5;0,302415020573220
CP1;1,189573192355987
Pz;0,751471516036158
P3;0,522482374445483
P7;0,193586432314176
O1;0,171693498742103
Oz;0,210234647926778
O2;0,169268871726746
P4;0,574250678724540
P8;0,208908784993701
TP10;0,000266673478616
CP6;0,301139565402866
CP2;1,180159374933937
Cz;1,000255093181199
C4;0,355310440841973
T8;0,062140441077186
FT10;0,000000000000000
FC6;0,018046877527379
FC2;0,330400667648265
F4;0,029387492993119
F8;0,003307789338326
Fp2;0,002677964056903
AF7;0,000290232088189
AF3;0,009835222418418
AFz;0,012736665433152
F1;0,045640236929619
F5;0,011647200106830
FT7;0,011023075089864
FC3;0,108410676383526
FCz;0,349714821802987
C1;0,693834758237356
C5;0,084304266217801
TP7;0,188474835458247
CP3;0,574036699129689
P1;0,804923657092325
P5;0,319188404140718
PO7;0,141190504600364
PO3;0,292995171961595
POz;0,381275777215881
PO4;0,310388156544887
PO8;0,159195284042894
P6;0,329779733227809
P2;0,839513655093959
CP4;0,545872208441899
TP8;0,195183214630156
C6;0,105632654158657
C2;0,784333970175005
FC4;0,136218826289613
FT8;0,012387257407908
F6;0,008884316703891
F2;0,063340987732568
AF4;0,012566966300604
AF8;0,001785129039888
