Channel;Entropy
Fp1;0,000184385406997
Fz;0,014377261176401
F3;0,014282532478503
F7;0,010859071559769
FT9;0,198821009630792
FC5;0,072517255465182
FC1;0,097371519939006
C3;0,464742748717819
T7;0,502038845899623
TP9;0,125016158952992
CP5;0,717803083728499
CP1;0,795067150262907
Pz;0,530546079045892
P3;0,820837812548615
P7;0,514900643900721
O1;0,405560045048199
Oz;0,324105716057891
O2;0,259286180538682
P4;0,662977752375669
P8;0,402477996641529
TP10;0,094105984073947
CP6;0,680195115013481
CP2;0,648309102552131
Cz;0,630817122921538
C4;0,526288028531450
T8;0,361070837321008
FT10;0,165796391010768
FC6;0,121772973929523
FC2;0,118307437395175
F4;0,013297835815893
F8;0,020090631129911
Fp2;0,000071817206840
AF7;0,001323651428771
AF3;0,006371602599272
AFz;0,006302977844254
F1;0,014327029267950
F5;0,010314812786101
FT7;0,097223791255606
FC3;0,050265601294792
FCz;0,105528666453290
C1;0,546027151880359
C5;0,444144628427327
TP7;0,592359323313669
CP3;0,912222178305878
P1;0,996246623095218
P5;0,662186264696293
PO7;0,472009540073402
PO3;0,588487358617538
POz;0,580491710695711
PO4;0,540403802042943
PO8;0,280563162481052
P6;0,498789801488753
P2;0,950263186893451
CP4;0,787923605673084
TP8;0,328799137633674
C6;0,418500801023661
C2;0,514039187075699
FC4;0,076802513899391
FT8;0,232745807433740
F6;0,011756449654312
F2;0,020543951710875
AF4;0,006351733228723
AF8;0,001301822511226
