Channel;Entropy
Fp1;0,000000000000000
Fz;0,027475200899365
F3;0,002624725139997
F7;0,015230283211177
FT9;0,006854268751707
FC5;0,093445396116771
FC1;0,065560065913269
C3;0,315450813258069
T7;0,012648339213718
TP9;0,018556199693159
CP5;0,227831432806328
CP1;0,859049513610857
Pz;0,858946352337404
P3;0,671949496278037
P7;0,147502061203559
O1;0,270266146375919
Oz;0,289626017497339
O2;0,245340024285584
P4;0,657460010493384
P8;0,289157188907057
TP10;0,171790330472078
CP6;0,580758763898494
CP2;1,170169815516776
Cz;0,768693480344280
C4;0,549735981427742
T8;0,083944037871723
FT10;0,105006157043205
FC6;0,116368483282136
FC2;0,078842533649415
F4;0,027415398939209
F8;0,020008968999987
Fp2;0,000000000000000
AF7;0,000000000000000
AF3;0,000363350019840
AFz;0,001541537384639
F1;0,025860340608088
F5;0,002265204809690
FT7;0,102870854725553
FC3;0,008900072025713
FCz;0,084946050527229
C1;0,218219729151404
C5;0,011980241092940
TP7;0,156591018214013
CP3;0,149791839780024
P1;0,610457837459093
P5;0,524110327688875
PO7;0,228394732470512
PO3;0,461944504961480
POz;0,231567239338855
PO4;0,391917451866461
PO8;0,081844559280744
P6;0,429496042713845
P2;0,864056917143089
CP4;0,972141021619265
TP8;0,349175678628760
C6;0,141077226010136
C2;0,060536861545363
FC4;0,113204963129706
FT8;0,143180786242933
F6;0,019688124069457
F2;0,008027404032055
AF4;0,000362546566688
AF8;0,000045099548360
