Channel;Entropy
Fp1;0,003876140173288
Fz;0,204175596983631
F3;0,153693150087563
F7;0,038894571755282
FT9;0,007367264009031
FC5;0,295565181698934
FC1;0,377636205220387
C3;0,449336465782032
T7;0,217263315341180
TP9;0,146553540283386
CP5;0,307669407604318
CP1;0,917840980352811
Pz;0,491136592187635
P3;0,417786457371671
P7;0,209586365444872
O1;0,243074055072267
Oz;0,205322868844031
O2;0,223351954909815
P4;0,335618967312481
P8;0,099428953766720
TP10;0,110699877026017
CP6;0,311737197461017
CP2;0,710192655817358
Cz;0,943401146977297
C4;0,317745520815575
T8;0,225948330044399
FT10;0,185421425227962
FC6;0,213867980558966
FC2;0,210150395079389
F4;0,123227529499770
F8;0,109492721485259
Fp2;0,003186234820467
AF7;0,024605464546297
AF3;0,039562100562997
AFz;0,054806534272570
F1;0,051879927650844
F5;0,194213464300149
FT7;0,249202092489448
FC3;0,360623165396832
FCz;0,321177395961798
C1;0,490657150832066
C5;0,338793673754570
TP7;0,241401911360565
CP3;0,528197998549994
P1;0,537921884700593
P5;0,319358254910509
PO7;0,235282363492131
PO3;0,261263729096081
POz;0,250957904890024
PO4;0,248014471756449
PO8;0,176194902047118
P6;0,234744821222744
P2;0,416820285191637
CP4;0,463718248636553
TP8;0,156106429585824
C6;0,227331350986761
C2;0,536935722361284
FC4;0,188397523527742
FT8;0,225558618145422
F6;0,075489581587367
F2;0,156446120183870
AF4;0,026306410877975
AF8;0,002158175710904
