Channel;Entropy
Fp1;0,000000000000000
Fz;0,018863135862940
F3;0,017232925629033
F7;0,008291646871287
FT9;0,000000000000000
FC5;0,101716046722817
FC1;0,104768425054928
C3;0,624558152917639
T7;0,178404790171925
TP9;0,146637556192735
CP5;0,380412664794512
CP1;1,510632244892581
Pz;1,206363632169914
P3;0,799570094635629
P7;0,331018181161265
O1;0,368378636616098
Oz;0,402066231138572
O2;0,393645358334348
P4;0,766946648481349
P8;0,393887032955376
TP10;0,202910205076441
CP6;0,375646254736192
CP2;1,354731602484827
Cz;0,894859156821481
C4;0,152114584621953
T8;0,406635290187945
FT10;0,018500828081250
FC6;0,033035703112266
FC2;0,110811887842372
F4;0,013764042221309
F8;0,002626246576586
Fp2;0,000000000000000
AF7;0,000000000000000
AF3;0,003175599837647
AFz;0,005958673165039
F1;0,018744654493814
F5;0,012675353349647
FT7;0,061424216320223
FC3;0,133658431420930
FCz;0,080849439805763
C1;0,782418397765071
C5;0,306259352973275
TP7;0,268243977887185
CP3;0,811400845040652
P1;1,123714891804835
P5;0,538749379865000
PO7;0,337858544786561
PO3;0,567936082148407
POz;0,688876858753583
PO4;0,596572261499421
PO8;0,364494422170616
P6;0,575118729692247
P2;1,003205497426585
CP4;0,783843246084891
TP8;0,323579132547344
C6;0,215746618005633
C2;0,728406996713695
FC4;0,059359512272179
FT8;0,026684858257151
F6;0,005478855923373
F2;0,016487569744587
AF4;0,002149532068415
AF8;0,000000000000000
