Channel;Entropy
Fp1;0,005720605111016
Fz;0,642895960481099
F3;0,644735148345833
F7;0,334094045695851
FT9;0,589874957900997
FC5;0,921598343851561
FC1;1,281231165638645
C3;1,284011286608680
T7;0,781943487336067
TP9;0,462872522595963
CP5;1,190169229876763
CP1;1,977192976776802
Pz;1,721107840506867
P3;1,551014036743980
P7;1,047273362296141
O1;1,118044485874737
Oz;1,120349531256930
O2;1,117482067403015
P4;1,574897711714676
P8;1,248164515233074
TP10;0,985297237242181
CP6;1,560064432295987
CP2;2,131761165451289
Cz;1,825347142413629
C4;1,370996423940122
T8;0,579991815899457
FT10;0,808226121606276
FC6;1,061920461466404
FC2;1,296360890878534
F4;0,504904246953353
F8;0,361208492475674
Fp2;0,009129037216055
AF7;0,047615762626435
AF3;0,112544375227205
AFz;0,089455795383644
F1;0,656588489464652
F5;0,394011097622905
FT7;0,514115142523901
FC3;1,148659933965008
FCz;1,278084043273841
C1;1,750264456893829
C5;1,023602325332669
TP7;0,480097991695137
CP3;1,630355811095773
P1;1,693479122519586
P5;0,972071475073098
PO7;1,160034913639173
PO3;1,312082151722110
POz;1,459930235515137
PO4;1,417309957509982
PO8;1,120113799130539
P6;1,242817142076885
P2;1,479262227656543
CP4;1,048100251763682
TP8;1,238324821190535
C6;1,085417584121207
C2;1,756151122887362
FC4;1,177122300939572
FT8;0,620229140093347
F6;0,352307439884764
F2;0,746474559842969
AF4;0,189672193399011
AF8;0,305962799417588
