Channel;Entropy
Fp1;0,007333037206386
Fz;0,029741677633721
F3;0,429001113513778
F7;0,010622162097600
FT9;0,014562118435301
FC5;0,065889743175270
FC1;0,683070050923574
C3;0,544890656785894
T7;0,106127110268633
TP9;0,088054838409244
CP5;0,372499725503749
CP1;1,075802922014413
Pz;1,041799745147047
P3;0,373226024537681
P7;0,196905796459711
O1;0,212042916698953
Oz;0,291134933294783
O2;0,182099803046693
P4;0,689618596460972
P8;0,273984795286747
TP10;0,253089536035375
CP6;0,567464383981068
CP2;0,818312940370783
Cz;2,662889804983361
C4;0,474245329505913
T8;0,194682873140617
FT10;0,086712425729515
FC6;0,055908035755718
FC2;0,215521279811928
F4;0,025148440796080
F8;0,009697549359160
Fp2;0,005293358336338
AF7;0,015108149968153
AF3;0,156410691129401
AFz;0,059423387762476
F1;0,001135964719613
F5;0,433650373902852
FT7;0,037990835278472
FC3;0,388672367777257
FCz;0,597141588152320
C1;1,024898942798220
C5;0,249643944708932
TP7;0,216377031370623
CP3;0,639743573638619
P1;0,804579307505179
P5;0,418143322325886
PO7;0,164981276562543
PO3;0,458498513493737
POz;0,583376796010718
PO4;0,414491461201580
PO8;0,148415156776072
P6;0,426264675467422
P2;0,685021363017011
CP4;0,823079642046289
TP8;0,399811450024282
C6;0,255387772029719
C2;0,824774771255858
FC4;0,214666964775471
FT8;0,046582850474034
F6;0,009756338450768
F2;0,029663019460342
AF4;0,015896921555459
AF8;0,001001886532097
