Channel;Entropy
Fp1;0,000000000000000
Fz;0,017952355503644
F3;0,010187468470084
F7;0,004343886557747
FT9;0,012939790655353
FC5;0,028169362466519
FC1;0,088305585068736
C3;0,121960727761077
T7;0,057650952368765
TP9;0,101398295644450
CP5;0,244906493759728
CP1;0,432556813621764
Pz;0,265851561081897
P3;0,208449301595012
P7;0,204070531702926
O1;0,139931603054339
Oz;0,168500379584511
O2;0,156962084173315
P4;0,228004365332886
P8;0,151312489179100
TP10;0,073032078461179
CP6;0,147747703633595
CP2;0,334906878700493
Cz;0,151611109156465
C4;0,170666731750555
T8;0,034029652511802
FT10;0,011020559311386
FC6;0,018627035609143
FC2;0,099693753240151
F4;0,013810484930880
F8;0,001688257023179
Fp2;0,000034713120539
AF7;0,000361232293223
AF3;0,004762541323950
AFz;0,005749301832837
F1;0,010410862002860
F5;0,008491338433779
FT7;0,015197919359723
FC3;0,074356729337354
FCz;0,025707188388027
C1;0,307260114818538
C5;0,097517171427418
TP7;0,024957590797117
CP3;0,370014392403727
P1;0,349495506516255
P5;0,299070219405651
PO7;0,176598873192005
PO3;0,291267585780236
POz;0,249992703001569
PO4;0,233928666693590
PO8;0,167349920410504
P6;0,163458859208473
P2;0,357892782891546
CP4;0,220132323016561
TP8;0,074509052383584
C6;0,060456310199071
C2;0,215436613155560
FC4;0,049904914744974
FT8;0,012984992966255
F6;0,005599366328665
F2;0,017936076819597
AF4;0,005336743060233
AF8;0,000029372387733
