Channel;Entropy
Fp1;0,000198127002433
Fz;0,021020543047105
F3;0,011843619917217
F7;0,008118797502271
FT9;0,001077165435033
FC5;0,138293050253979
FC1;0,214300926544910
C3;0,226543321789542
T7;0,050432729705606
TP9;0,037102618525759
CP5;0,166656729825022
CP1;0,286902485593312
Pz;0,079700757259113
P3;0,179619960485668
P7;0,088823227236259
O1;0,065490491072722
Oz;0,017297796166714
O2;0,051446123607205
P4;0,147648006826737
P8;0,010530984100677
TP10;0,025790588336858
CP6;0,209340966086834
CP2;0,248929553642141
Cz;0,307268974933016
C4;0,196261194305581
T8;0,099774363191485
FT10;0,027523108233944
FC6;0,025806630597007
FC2;0,033821247111504
F4;0,010599934227435
F8;0,005888149917722
Fp2;0,000105681854375
AF7;0,003229821498816
AF3;0,005181517677363
AFz;0,006565541954150
F1;0,023623178967645
F5;0,031477537496815
FT7;0,123805660488073
FC3;0,200190886137354
FCz;0,160242623304258
C1;0,253306501258895
C5;0,200548508963230
TP7;0,164174290513531
CP3;0,270160088183097
P1;0,304644998949797
P5;0,136829280889773
PO7;0,060821524837450
PO3;0,116905736106831
POz;0,137952497545593
PO4;0,094064353232168
PO8;0,019002654847626
P6;0,113184301604453
P2;0,106763213771318
CP4;0,266810877568240
TP8;0,083013428873247
C6;0,035279169702684
C2;0,193577499469525
FC4;0,013036622918447
FT8;0,008891931902082
F6;0,006469442239170
F2;0,014256754629856
AF4;0,003484981704414
AF8;0,000022251756073
