Channel;Entropy
Fp1;0,001824492402766
Fz;0,060712948754535
F3;0,012113367042552
F7;0,007761409153009
FT9;0,120554026749845
FC5;0,226674848859393
FC1;0,380976639992142
C3;0,614399047595021
T7;0,333426374433591
TP9;0,019787695748224
CP5;0,534252737646337
CP1;1,217312379194857
Pz;1,212548504315166
P3;0,788019550969332
P7;0,494680632914645
O1;0,438162017621847
Oz;0,477426837804871
O2;0,474274777482104
P4;0,706881080555167
P8;0,140814786929295
TP10;0,092875904777419
CP6;0,450336946153180
CP2;1,175638000274319
Cz;0,934980248831136
C4;0,662856814194018
T8;0,015171024339534
FT10;0,175541889338402
FC6;0,301256970134715
FC2;0,425285471427007
F4;0,035816140733356
F8;0,043267444701198
Fp2;0,001903825401613
AF7;0,006272002562414
AF3;0,006473236993620
AFz;0,006484997971726
F1;0,012143024214777
F5;0,012009285427686
FT7;0,253061732238625
FC3;0,270571098818589
FCz;0,439628697755054
C1;0,848783594386874
C5;0,435268775502474
TP7;0,292842454086092
CP3;0,787540193175540
P1;1,070678746385604
P5;0,494383987975662
PO7;0,415207160780894
PO3;0,579650183688636
POz;0,609868737391274
PO4;0,499267657334934
PO8;0,386733198321642
P6;0,382231730764216
P2;0,939297883986598
CP4;0,715057046035056
TP8;0,167534702149727
C6;0,424474654354497
C2;0,971704077800242
FC4;0,421646562554487
FT8;0,251097703308792
F6;0,038975371022938
F2;0,089617512750497
AF4;0,009095755707376
AF8;0,006454552990211
