Channel;Entropy
Fp1;0,001778145199172
Fz;0,292370595666371
F3;0,297975626729597
F7;0,043681886332649
FT9;0,038636748295505
FC5;0,147625236542368
FC1;0,480860286222514
C3;0,509422421673740
T7;0,187187169320386
TP9;0,019715256967135
CP5;0,363237154914687
CP1;1,092138487700132
Pz;0,581805690937226
P3;0,545632532210404
P7;0,194878034523980
O1;0,015802795116203
Oz;0,233740070074028
O2;0,134906477932088
P4;0,582058206761571
P8;0,186320417496231
TP10;0,041596598094522
CP6;0,480343828994180
CP2;0,838678208583529
Cz;1,084700021637365
C4;0,323968929027129
T8;0,109472743115040
FT10;0,039576250844021
FC6;0,069199079024314
FC2;0,336534169154146
F4;0,054514987629110
F8;0,010677008100027
Fp2;0,002229142703479
AF7;0,049340708661251
AF3;0,226483574647786
AFz;0,073633868029098
F1;0,371855662290294
F5;0,137727727114420
FT7;0,089280964031724
FC3;0,365955855319014
FCz;0,646531975981694
C1;0,791175939399596
C5;0,486881433949120
TP7;0,214790543267478
CP3;0,527324018925012
P1;0,524332172157687
P5;0,278931976465541
PO7;0,197945697724754
PO3;0,306976678782808
POz;0,259344208391947
PO4;0,297329674181117
PO8;0,065800409672468
P6;0,383811182477965
P2;0,561311912818365
CP4;0,351011743285786
TP8;0,223545344622716
C6;0,359642184206662
C2;0,392138381965412
FC4;0,337955979367616
FT8;0,030043145190032
F6;0,009214315688046
F2;0,238142631200942
AF4;0,073389353632946
AF8;0,002705217041505
