Channel;Entropy
Fp1;0,002059143582811
Fz;0,092366825617110
F3;0,084525244075670
F7;0,028091491257804
FT9;0,231306749316343
FC5;0,260156144051737
FC1;0,282204083297207
C3;0,504194706407352
T7;0,344295473451692
TP9;0,130503713612727
CP5;0,699444835440526
CP1;1,565475695686363
Pz;1,219720824094129
P3;0,963731489941038
P7;0,410317952326144
O1;0,371625489733182
Oz;0,292030627099065
O2;0,291941281811179
P4;0,925146904189068
P8;0,505532814196833
TP10;0,207642159004442
CP6;0,733973105206782
CP2;1,581838057916803
Cz;1,147276252760053
C4;0,894655087362963
T8;0,292213257232272
FT10;0,102548408486141
FC6;0,377731984771965
FC2;0,488558696136118
F4;0,102251863076616
F8;0,088579904793025
Fp2;0,004168470960708
AF7;0,005010844972651
AF3;0,018617565418665
AFz;0,021300921799100
F1;0,084635366157893
F5;0,027910644990270
FT7;0,229569634066377
FC3;0,260581312494075
FCz;0,423612086360859
C1;1,065552204471922
C5;0,640255349580873
TP7;0,378534005672887
CP3;1,322063544127217
P1;1,257471814113492
P5;0,638958382161988
PO7;0,373372734779188
PO3;0,373865127394409
POz;0,573103179034909
PO4;0,605947033673560
PO8;0,356053650686896
P6;0,522886380625550
P2;1,220232033130013
CP4;1,177520107004275
TP8;0,205888311354833
C6;0,562885978192246
C2;1,133118569471070
FC4;0,482196370758614
FT8;0,247030578865572
F6;0,091404328458132
F2;0,121201297394888
AF4;0,017475487678778
AF8;0,008780470959615
